time,mv
3603.4,29.5
3603.6,28.5
3603.8,29.5
3604,28.7
3604.2,29.7
3604.4,29.2
3604.6,29.7
3604.8,29.5
3605,29.2
3605.2,29
3605.4,28.7
3605.6,29.2
3605.8,28.5
3606,28.7
3606.2,28.5
3606.4,29.2
3606.6,29.7
3606.8,29.9
3607,28.7
3607.2,29.5
3607.4,28.7
3607.6,29.2
3607.8,29.5
3608,30.2
3608.2,30.7
3608.4,30.4
3608.6,28.5
3608.8,29
3609,29.2
3609.2,28.7
3609.4,29.5
3609.6,29.2
3609.8,28
3610,29.7
3610.2,28.7
3610.4,28.5
3610.6,28.7
3610.8,28.2
3611,28.7
3611.2,29
3611.4,29.5
3611.6,30.2
3611.8,29.9
3612,29.7
3612.2,29.5
3612.4,29
3612.6,28.7
3612.8,29.5
3613,29.2
3613.2,30.2
3613.4,29.7
3613.6,29.5
3613.8,29.7
3614,30.2
3614.2,29.2
3614.4,29.9
3614.6,29
3614.8,29.7
3615,29
3615.2,29.2
3615.4,29.9
3615.6,29.7
3615.8,29.5
3616,29
3616.2,29.2
3616.4,28.7
3616.6,28.2
3616.8,29.2
3617,29.7
3617.2,28.7
3617.4,29.2
3617.6,29.5
3617.8,29.9
3618,29
3618.2,29.5
3618.4,29.7
3618.6,28.2
3618.8,29
3619,29.5
3619.2,29.2
3619.4,29
3619.6,30.2
3619.8,28.7
3620,29.5
3620.2,29.7
3620.4,29.9
3620.6,29.2
3620.8,29.5
3621,29
3621.2,29.5
3621.4,29.9
3621.6,29.5
3621.8,29.7
3622,29.9
3622.2,30.2
3622.4,29.7
3622.6,28.7
3622.8,28.5
3623,29.9
3623.2,29.5
3623.4,29
3623.6,28.5
3623.8,29.7
3624,29.5
3624.2,28.7
3624.4,29.2
3624.6,28.2
3624.8,27.7
3625,29.2
3625.2,29
3625.4,29.2
3625.6,29
3625.8,29.2
3626,29.5
3626.2,30.2
3626.4,29.5
3626.6,28.7
3626.8,28.5
3627,28.7
3627.2,28.2
3627.4,28.7
3627.6,29.5
3627.8,29.2
3628,29
3628.2,29.7
3628.4,30.2
3628.6,29.7
3628.8,28.5
3629,28.7
3629.2,29
3629.4,28.7
3629.6,29.2
3629.8,29.9
3630,29
3630.2,29.2
3630.4,28.7
3630.6,29
3630.8,29.9
3631,29.7
3631.2,28.5
3631.4,29
3631.6,28.5
3631.8,28
3632,28.5
3632.2,29
3632.4,28.5
3632.6,27.3
3632.8,28.5
3633,28.2
3633.2,27.7
3633.4,27.5
3633.6,27.7
3633.8,28.5
3634,28.7
3634.2,29.2
3634.4,29.5
3634.6,29
3634.8,28.7
3635,28.2
3635.2,28.7
3635.4,28.2
3635.6,28.5
3635.8,29
3636,29.5
3636.2,28.2
3636.4,28.7
3636.6,29.7
3636.8,29.2
3637,28.7
3637.2,28.5
3637.4,29
3637.6,29.5
3637.8,29
3638,29.2
3638.2,28.2
3638.4,29
3638.6,27.7
3638.8,28.5
3639,29
3639.2,28.2
3639.4,28.5
3639.6,29.2
3639.8,29.7
3640,28.7
3640.2,29
3640.4,28.7
3640.6,28.2
3640.8,28.5
3641,29
3641.2,29.7
3641.4,28.2
3641.6,29.5
3641.8,28.5
3642,28.2
3642.2,28.7
3642.4,28.5
3642.6,28.2
3642.8,29.2
3643,29
3643.2,29.2
3643.4,28.5
3643.6,29.2
3643.8,29.5
3644,28.7
3644.2,29.5
3644.4,28
3644.6,28.2
3644.8,29.2
3645,29.5
3645.2,29
3645.4,28.5
3645.6,29.2
3645.8,29
3646,28.5
3646.2,29.9
3646.4,29
3646.6,28.5
3646.8,29
3647,28.5
3647.2,29.7
3647.4,29
3647.6,29.2
3647.8,28.7
3648,29
3648.2,28.7
3648.4,29.2
3648.6,28
3648.8,28.7
3649,29.9
3649.2,29.2
3649.4,29.9
3649.6,29.5
3649.8,29
3650,27.5
3650.2,28.2
3650.4,29
3650.6,29.7
3650.8,29
3651,28.2
3651.2,28.7
3651.4,29
3651.6,28.7
3651.8,28.2
3652,28
3652.2,29.7
3652.4,28.5
3652.6,29.5
3652.8,28.5
3653,29
3653.2,28.7
3653.4,29
3653.6,28.7
3653.8,29
3654,28.5
3654.2,28
3654.4,27.7
3654.6,28.5
3654.8,27.5
3655,28.7
3655.2,28
3655.4,28.2
3655.6,28
3655.8,29.2
3656,28
3656.2,29
3656.4,28.2
3656.6,29
3656.8,28.2
3657,29.5
3657.2,29.2
3657.4,29.5
3657.6,28.2
3657.8,29.5
3658,29.2
3658.2,28.7
3658.4,28.5
3658.6,29.2
3658.8,29
3659,29.2
3659.2,28.7
3659.4,28
3659.6,27.7
3659.8,28.5
3660,28.2
3660.2,29
3660.4,29.2
3660.6,28
3660.8,29.2
3661,28.7
3661.2,28.2
3661.4,29.7
3661.6,29
3661.8,29.5
3662,29
3662.2,29.2
3662.4,29
3662.6,28
3662.8,28.2
3663,29
3663.2,29.2
3663.4,29.5
3663.6,29.2
3663.8,29
3664,28.5
3664.2,28
3664.4,29
3664.6,28.7
3664.8,29
3665,29.5
3665.2,29.7
3665.4,29.5
3665.6,29
3665.8,29.5
3666,29.2
3666.2,29.5
3666.4,29
3666.6,28.7
3666.8,29.5
3667,28.5
3667.2,29.7
3667.4,29.2
3667.6,29.5
3667.8,29.2
3668,29.9
3668.2,29.2
3668.4,29.7
3668.6,29.9
3668.8,30.2
3669,29.5
3669.2,28.7
3669.4,29.2
3669.6,28.7
3669.8,28.5
3670,29.7
3670.2,29
3670.4,28.5
3670.6,29.7
3670.8,29.2
3671,29
3671.2,30.4
3671.4,28.5
3671.6,29
3671.8,28.7
3672,29.7
3672.2,29.2
3672.4,29.5
3672.6,28.2
3672.8,29
3673,29.9
3673.2,29.2
3673.4,29.9
3673.6,29
3673.8,29.7
3674,29.2
3674.2,29
3674.4,29.5
3674.6,29
3674.8,29.9
3675,29.7
3675.2,29.5
3675.4,29
3675.6,29.5
3675.8,29
3676,29.2
3676.2,28.7
3676.4,27.7
3676.6,29.7
3676.8,30.2
3677,29.2
3677.2,29
3677.4,29.9
3677.6,29
3677.8,30.7
3678,30.2
3678.2,29.7
3678.4,29.5
3678.6,29.9
3678.8,29.7
3679,30.7
3679.2,29.5
3679.4,29.7
3679.6,30.2
3679.8,30.4
3680,29.9
3680.2,30.2
3680.4,29.2
3680.6,28.7
3680.8,30.2
3681,29
3681.2,28.5
3681.4,29.5
3681.6,29.7
3681.8,29.5
3682,29
3682.2,29.5
3682.4,30.2
3682.6,29.5
3682.8,28.7
3683,29.7
3683.2,30.2
3683.4,29.7
3683.6,29.2
3683.8,29.9
3684,29.7
3684.2,28
3684.4,29.9
3684.6,28.7
3684.8,29.7
3685,28.7
3685.2,29
3685.4,29.7
3685.6,29.5
3685.8,29.2
3686,29
3686.2,29.5
3686.4,29
3686.6,29.2
3686.8,29
3687,29.9
3687.2,29.5
3687.4,30.2
3687.6,30.4
3687.8,29.2
3688,30.2
3688.2,29.7
3688.4,29.5
3688.6,30.2
3688.8,29.5
3689,30.2
3689.2,29.9
3689.4,28.7
3689.6,29.7
3689.8,29
3690,29.7
3690.2,30.4
3690.4,28.7
3690.6,29.2
3690.8,29
3691,28.7
3691.2,29.2
3691.4,30.2
3691.6,29
3691.8,30.4
3692,29.9
3692.2,30.2
3692.4,29.7
3692.6,29.5
3692.8,30.2
3693,29.7
3693.2,30.2
3693.4,29.5
3693.6,28.2
3693.8,30.2
3694,29.5
3694.2,29.2
3694.4,29.9
3694.6,29.7
3694.8,28.7
3695,30.2
3695.2,29.9
3695.4,29.2
3695.6,29.5
3695.8,30.7
3696,29.5
3696.2,29.9
3696.4,29.5
3696.6,29.7
3696.8,29.5
3697,29.7
3697.2,28.7
3697.4,29.7
3697.6,29.2
3697.8,29
3698,29.2
3698.2,29.7
3698.4,29.2
3698.6,28.7
3698.8,29.7
3699,30.2
3699.2,30.7
3699.4,29.5
3699.6,29.9
3699.8,29.7
3700,30.4
3700.2,29.7
3700.4,29.5
3700.6,29.7
3700.8,29
3701,29.5
3701.2,29
3701.4,28.7
3701.6,29.5
3701.8,29.7
3702,30.9
3702.2,31.2
3702.4,30.2
3702.6,29.7
3702.8,30.2
3703,29.2
3703.2,29.9
3703.4,29.7
3703.6,29.5
3703.8,29.9
3704,30.4
3704.2,29.5
3704.4,29.7
3704.6,29
3704.8,29.5
3705,28.7
3705.2,30.2
3705.4,29.5
3705.6,30.2
3705.8,29.5
3706,28.7
3706.2,29.5
3706.4,28.7
3706.6,30.4
3706.8,29.7
3707,28.7
3707.2,29.5
3707.4,28.7
3707.6,29.9
3707.8,29.5
3708,30.2
3708.2,29
3708.4,29.7
3708.6,30.2
3708.8,29.5
3709,30.4
3709.2,29.9
3709.4,29.7
3709.6,30.4
3709.8,29.2
3710,29.5
3710.2,29.2
3710.4,29.5
3710.6,29.2
3710.8,29.9
3711,29.7
3711.2,29.2
3711.4,29
3711.6,30.2
3711.8,29
3712,28.7
3712.2,29.2
3712.4,29.5
3712.6,30.2
3712.8,29.7
3713,30.2
3713.2,29.7
3713.4,29
3713.6,29.5
3713.8,29
3714,28.7
3714.2,29.9
3714.4,29.7
3714.6,29.5
3714.8,30.4
3715,29.7
3715.2,29
3715.4,29.2
3715.6,28.7
3715.8,29.2
3716,30.2
3716.2,29.7
3716.4,29
3716.6,29.5
3716.8,29.2
3717,28.7
3717.2,29
3717.4,28.7
3717.6,28.5
3717.8,29.2
3718,28.7
3718.2,29.2
3718.4,29.5
3718.6,29
3718.8,29.5
3719,29.7
3719.2,30.4
3719.4,29.7
3719.6,30.2
3719.8,28.7
3720,29.5
3720.2,29.9
3720.4,29
3720.6,29.2
3720.8,28.7
3721,29.5
3721.2,29.7
3721.4,30.2
3721.6,29.5
3721.8,30.7
3722,29.5
3722.2,29.9
3722.4,30.2
3722.6,29.5
3722.8,27.7
3723,28
3723.2,29.2
3723.4,28.7
3723.6,28.5
3723.8,29
3724,29.5
3724.2,28.5
3724.4,29.5
3724.6,29
3724.8,28
3725,28.7
3725.2,29.5
3725.4,29
3725.6,29.2
3725.8,30.2
3726,29.5
3726.2,29.9
3726.4,29.7
3726.6,29
3726.8,29.7
3727,29.5
3727.2,30.2
3727.4,29.7
3727.6,29.2
3727.8,30.4
3728,29.9
3728.2,29
3728.4,29.7
3728.6,29.5
3728.8,29
3729,29.5
3729.2,29.2
3729.4,29.5
3729.6,28.2
3729.8,28.5
3730,29
3730.2,28.2
3730.4,29.5
3730.6,30.4
3730.8,29.9
3731,30.2
3731.2,29.5
3731.4,28.5
3731.6,29.9
3731.8,29.5
3732,29.9
3732.2,29.5
3732.4,29.7
3732.6,29.5
3732.8,28.5
3733,29.7
3733.2,29
3733.4,28.7
3733.6,29.2
3733.8,29
3734,28.2
3734.2,30.2
3734.4,29
3734.6,29.2
3734.8,29
3735,28.2
3735.2,29
3735.4,29.2
3735.6,29.5
3735.8,29.7
3736,29
3736.2,29.2
3736.4,28.5
3736.6,29.5
3736.8,29.2
3737,29.9
3737.2,29.2
3737.4,29.5
3737.6,29.9
3737.8,28.5
3738,29
3738.2,29.5
3738.4,30.7
3738.6,29.9
3738.8,30.4
3739,29.7
3739.2,29.2
3739.4,28.2
3739.6,29.9
3739.8,29
3740,29.2
3740.2,29.5
3740.4,29
3740.6,29.2
3740.8,29.9
3741,29.2
3741.2,30.2
3741.4,30.2
3741.6,29
3741.8,29.5
3742,30.2
3742.2,28.7
3742.4,29
3742.6,29.7
3742.8,28.5
3743,29.2
3743.2,30.4
3743.4,29.7
3743.6,29.5
3743.8,28.2
3744,29.5
3744.2,29
3744.4,29.7
3744.6,29.5
3744.8,29.9
3745,30.2
3745.2,29.9
3745.4,30.2
3745.6,29
3745.8,29.5
3746,29
3746.2,30.2
3746.4,28.5
3746.6,29.5
3746.8,29.2
3747,28.5
3747.2,29.7
3747.4,30.4
3747.6,29.7
3747.8,29.9
3748,29.2
3748.2,29.9
3748.4,30.2
3748.6,29.2
3748.8,28.2
3749,29.2
3749.2,28.7
3749.4,29
3749.6,28.7
3749.8,29
3750,29.2
3750.2,28.2
3750.4,28.5
3750.6,29.5
3750.8,29
3751,29.9
3751.2,29.7
3751.4,29.5
3751.6,28.7
3751.8,29.2
3752,29.7
3752.2,29.2
3752.4,30.2
3752.6,29.9
3752.8,28.5
3753,29.7
3753.2,29
3753.4,29.2
3753.6,29.7
3753.8,29.5
3754,29.9
3754.2,29.7
3754.4,30.2
3754.6,29.7
3754.8,29.5
3755,29.2
3755.2,29.7
3755.4,29.9
3755.6,29.5
3755.8,30.2
3756,29
3756.2,28.7
3756.4,29
3756.6,28.7
3756.8,29.5
3757,28.7
3757.2,29.9
3757.4,28.7
3757.6,29.2
3757.8,28.5
3758,28.7
3758.2,29.2
3758.4,29.5
3758.6,30.2
3758.8,29.9
3759,29.5
3759.2,30.2
3759.4,29.9
3759.6,30.4
3759.8,29.2
3760,28.5
3760.2,29.2
3760.4,29.7
3760.6,29.2
3760.8,29.5
3761,28.7
3761.2,29.5
3761.4,29
3761.6,30.7
3761.8,28.2
3762,28
3762.2,29
3762.4,29.2
3762.6,30.4
3762.8,29.9
3763,29.5
3763.2,29
3763.4,28.2
3763.6,29.2
3763.8,28.5
3764,29.5
3764.2,28.5
3764.4,29
3764.6,28.5
3764.8,29
3765,29.2
3765.2,28.2
3765.4,29
3765.6,28.5
3765.8,28.2
3766,28.7
3766.2,29.2
3766.4,28.5
3766.6,28
3766.8,29.2
3767,29.5
3767.2,28.7
3767.4,29.2
3767.6,28.5
3767.8,29.2
3768,29.9
3768.2,29
3768.4,29.7
3768.6,29
3768.8,29.2
3769,29.7
3769.2,28.7
3769.4,29
3769.6,29.5
3769.8,29.2
3770,29
3770.2,29.5
3770.4,30.7
3770.6,30.2
3770.8,29
3771,29.2
3771.2,29.5
3771.4,29
3771.6,28.7
3771.8,29
3772,28.5
3772.2,29
3772.4,29.2
3772.6,28.7
3772.8,28.5
3773,29.5
3773.2,30.2
3773.4,29.9
3773.6,28.7
3773.8,29.2
3774,29.5
3774.2,29
3774.4,29.9
3774.6,29.5
3774.8,28.5
3775,30.2
3775.2,29.9
3775.4,29.5
3775.6,29.7
3775.8,29.9
3776,29
3776.2,30.2
3776.4,29.5
3776.6,29.7
3776.8,30.2
3777,29.7
3777.2,29.9
3777.4,30.2
3777.6,29.7
3777.8,29.9
3778,29.7
3778.2,30.2
3778.4,29.7
3778.6,29.5
3778.8,29.9
3779,29.2
3779.2,29.7
3779.4,29.2
3779.6,29
3779.8,29.9
3780,30.2
3780.2,29.2
3780.4,29.9
3780.6,29.2
3780.8,29.7
3781,29.5
3781.2,29.7
3781.4,29.2
3781.6,30.2
3781.8,29.9
3782,29.9
3782.2,29.2
3782.4,29.7
3782.6,29.2
3782.8,29
3783,29.5
3783.2,29.2
3783.4,28.7
3783.6,29.5
3783.8,29.7
3784,30.2
3784.2,29.9
3784.4,30.4
3784.6,30.2
3784.8,29.7
3785,30.7
3785.2,29.5
3785.4,29
3785.6,29.7
3785.8,29.9
3786,29.7
3786.2,30.4
3786.4,29.7
3786.6,30.4
3786.8,30.7
3787,29.9
3787.2,29.5
3787.4,29.2
3787.6,28.7
3787.8,29.2
3788,29.5
3788.2,29.2
3788.4,29.5
3788.6,29.2
3788.8,29.5
3789,29.7
3789.2,29.9
3789.4,30.9
3789.6,29.9
3789.8,30.4
3790,29.7
3790.2,28.7
3790.4,30.4
3790.6,29.7
3790.8,30.4
3791,31.2
3791.2,29.7
3791.4,29.5
3791.6,29.7
3791.8,30.7
3792,30.4
3792.2,30.2
3792.4,29.5
3792.6,30.2
3792.8,29.5
3793,30.2
3793.2,29.7
3793.4,30.4
3793.6,29.9
3793.8,29.7
3794,29.2
3794.2,29.9
3794.4,29.2
3794.6,29.5
3794.8,30.9
3795,30.4
3795.2,29.9
3795.4,29.7
3795.6,30.4
3795.8,29.7
3796,30.9
3796.2,31.2
3796.4,30.7
3796.6,29.9
3796.8,29.7
3797,30.2
3797.2,29.7
3797.4,29.9
3797.6,30.7
3797.8,30.2
3798,29.9
3798.2,29.7
3798.4,30.9
3798.6,30.7
3798.8,29.9
3799,29.7
3799.2,30.2
3799.4,29.2
3799.6,30.2
3799.8,30.9
3800,30.7
3800.2,29.9
3800.4,30.4
3800.6,29.7
3800.8,30.7
3801,30.4
3801.2,30.2
3801.4,31.2
3801.6,29.7
3801.8,29.9
3802,29.7
3802.2,30.2
3802.4,30.4
3802.6,29.9
3802.8,30.2
3803,30.4
3803.2,29.7
3803.4,30.2
3803.6,29
3803.8,29.9
3804,30.2
3804.2,30.4
3804.4,30.2
3804.6,29
3804.8,29.2
3805,29.5
3805.2,28.5
3805.4,29.2
3805.6,30.4
3805.8,29.9
3806,29.2
3806.2,28.7
3806.4,29.2
3806.6,29.5
3806.8,30.7
3807,29.5
3807.2,29.9
3807.4,30.2
3807.6,29.9
3807.8,29.5
3808,29
3808.2,28.7
3808.4,29.2
3808.6,29.7
3808.8,30.2
3809,29.5
3809.2,29.9
3809.4,29.2
3809.6,29.7
3809.8,29.5
3810,29
3810.2,29.2
3810.4,29
3810.6,30.7
3810.8,29
3811,30.2
3811.2,29.5
3811.4,29.2
3811.6,29.7
3811.8,29
3812,31.2
3812.2,29.2
3812.4,28.7
3812.6,29.9
3812.8,29.5
3813,29.7
3813.2,30.2
3813.4,28.7
3813.6,29.5
3813.8,29.2
3814,29.5
3814.2,29.2
3814.4,28.5
3814.6,29
3814.8,29.7
3815,29.2
3815.2,29.5
3815.4,29.7
3815.6,28.5
3815.8,29.7
3816,29.9
3816.2,30.2
3816.4,29.5
3816.6,29.9
3816.8,29.7
3817,29.9
3817.2,30.4
3817.4,29.2
3817.6,30.2
3817.8,29.2
3818,29.9
3818.2,29.2
3818.4,29.9
3818.6,29.2
3818.8,29.9
3819,29.5
3819.2,29.7
3819.4,29.5
3819.6,30.4
3819.8,29.9
3820,29.5
3820.2,30.4
3820.4,29.2
3820.6,29
3820.8,29.2
3821,29
3821.2,30.2
3821.4,29.2
3821.6,28.7
3821.8,29.7
3822,29.2
3822.2,28.2
3822.4,29.2
3822.6,29.5
3822.8,29
3823,28.7
3823.2,29.9
3823.4,29.2
3823.6,29.9
3823.8,29.7
3824,29.2
3824.2,29
3824.4,29.2
3824.6,30.7
3824.8,29.5
3825,29
3825.2,29.7
3825.4,29.9
3825.6,30.2
3825.8,29.2
3826,29.7
3826.2,28.7
3826.4,28.5
3826.6,28.7
3826.8,29.2
3827,29.9
3827.2,29
3827.4,29.2
3827.6,29
3827.8,29.2
3828,30.7
3828.2,29
3828.4,30.4
3828.6,29.2
3828.8,29
3829,30.2
3829.2,29.2
3829.4,30.9
3829.6,30.7
3829.8,29.7
3830,29.9
3830.2,30.2
3830.4,29.2
3830.6,28.5
3830.8,28.7
3831,29.2
3831.2,28.2
3831.4,29.5
3831.6,29.9
3831.8,28.7
3832,29.2
3832.2,29.7
3832.4,29.5
3832.6,29
3832.8,29.5
3833,29
3833.2,28.7
3833.4,29.5
3833.6,28.2
3833.8,29.5
3834,29
3834.2,29.9
3834.4,29.2
3834.6,29.7
3834.8,29.2
3835,29
3835.2,28.5
3835.4,28
3835.6,29.5
3835.8,29.9
3836,29.2
3836.2,29.9
3836.4,29.5
3836.6,29
3836.8,28.5
3837,29.5
3837.2,29
3837.4,28.7
3837.6,30.4
3837.8,29.9
3838,29.7
3838.2,28.5
3838.4,28
3838.6,29.9
3838.8,29.5
3839,29.2
3839.2,29.7
3839.4,29.2
3839.6,29.5
3839.8,29.2
3840,29.7
3840.2,28.7
3840.4,29.9
3840.6,30.4
3840.8,29.5
3841,29.7
3841.2,29.5
3841.4,29.7
3841.6,29.9
3841.8,29.2
3842,29.5
3842.2,30.2
3842.4,29.5
3842.6,29
3842.8,29.7
3843,29.5
3843.2,29.2
3843.4,29.5
3843.6,29
3843.8,28.7
3844,29.2
3844.2,30.4
3844.4,29
3844.6,30.4
3844.8,29.7
3845,29
3845.2,28.7
3845.4,29
3845.6,28.7
3845.8,29
3846,29.5
3846.2,29
3846.4,28.5
3846.6,28.7
3846.8,29.2
3847,29.5
3847.2,29.2
3847.4,29
3847.6,28.7
3847.8,30.4
3848,29.2
3848.2,28.7
3848.4,29
3848.6,28.7
3848.8,29.5
3849,30.2
3849.2,29
3849.4,29.5
3849.6,28.7
3849.8,29
3850,29.5
3850.2,30.2
3850.4,29
3850.6,29.5
3850.8,29.9
3851,28.2
3851.2,29.5
3851.4,29
3851.6,29.2
3851.8,29.7
3852,28.5
3852.2,29.2
3852.4,29.9
3852.6,30.2
3852.8,29.2
3853,28.7
3853.2,29.5
3853.4,28.7
3853.6,29.5
3853.8,29.9
3854,29.5
3854.2,29.9
3854.4,28.7
3854.6,29.5
3854.8,28.5
3855,29.2
3855.2,28.5
3855.4,28.2
3855.6,29.2
3855.8,29
3856,29.2
3856.2,29
3856.4,28.7
3856.6,29.5
3856.8,29
3857,28.5
3857.2,29
3857.4,28.2
3857.6,28.7
3857.8,28.2
3858,29.9
3858.2,29
3858.4,28.7
3858.6,29.5
3858.8,29
3859,29.7
3859.2,28.5
3859.4,28.2
3859.6,29.2
3859.8,29
3860,29.2
3860.2,29.9
3860.4,30.2
3860.6,29.2
3860.8,29.5
3861,29
3861.2,29.2
3861.4,28.7
3861.6,29.7
3861.8,29.5
3862,30.4
3862.2,30.2
3862.4,29
3862.6,28.7
3862.8,28.2
3863,29.5
3863.2,29.7
3863.4,29.2
3863.6,29
3863.8,28.5
3864,29.5
3864.2,28.5
3864.4,29.2
3864.6,28.5
3864.8,28.7
3865,29.9
3865.2,29.7
3865.4,28.2
3865.6,29.2
3865.8,29.5
3866,30.7
3866.2,30.4
3866.4,30.4
3866.6,29.2
3866.8,28.7
3867,29.2
3867.2,29.5
3867.4,29.2
3867.6,28.7
3867.8,29
3868,28.7
3868.2,29
3868.4,29.5
3868.6,29.7
3868.8,29.2
3869,29.9
3869.2,29.5
3869.4,28.5
3869.6,30.2
3869.8,29.7
3870,29.9
3870.2,29
3870.4,29.2
3870.6,28.5
3870.8,28.7
3871,29
3871.2,29.2
3871.4,29.5
3871.6,29.7
3871.8,29.5
3872,29
3872.2,28.7
3872.4,28.2
3872.6,28.7
3872.8,28
3873,28.7
3873.2,29.5
3873.4,28.7
3873.6,28.5
3873.8,29
3874,29.7
3874.2,29
3874.4,29.5
3874.6,29.7
3874.8,28.7
3875,30.2
3875.2,29.7
3875.4,29.5
3875.6,29.2
3875.8,28
3876,29.2
3876.2,29
3876.4,29.2
3876.6,29
3876.8,29.2
3877,29
3877.2,29.5
3877.4,28.7
3877.6,29
3877.8,29.5
3878,29.2
3878.2,29
3878.4,29.2
3878.6,28.5
3878.8,28.7
3879,29
3879.2,28.7
3879.4,29
3879.6,30.2
3879.8,29.2
3880,29.7
3880.2,28.5
3880.4,29.7
3880.6,29.5
3880.8,28.7
3881,29.2
3881.2,29.7
3881.4,29.2
3881.6,28.7
3881.8,28.5
3882,29.2
3882.2,29
3882.4,29.2
3882.6,28
3882.8,28.7
3883,29
3883.2,29.2
3883.4,28.2
3883.6,28.5
3883.8,28.2
3884,28.5
3884.2,29
3884.4,29.5
3884.6,28.7
3884.8,29
3885,28.5
3885.2,29.7
3885.4,29.5
3885.6,29.7
3885.8,29
3886,29.2
3886.2,29
3886.4,28.5
3886.6,28.7
3886.8,28.2
3887,28.7
3887.2,29
3887.4,27.7
3887.6,28
3887.8,28.5
3888,29
3888.2,29.5
3888.4,28.5
3888.6,29.2
3888.8,29
3889,28.7
3889.2,28
3889.4,29.5
3889.6,29
3889.8,29.2
3890,29.5
3890.2,28.7
3890.4,29
3890.6,28.7
3890.8,29
3891,29.2
3891.2,29
3891.4,28.7
3891.6,29.2
3891.8,28.5
3892,29
3892.2,28
3892.4,28.2
3892.6,28.5
3892.8,28
3893,28.5
3893.2,28.7
3893.4,29.2
3893.6,29
3893.8,28.7
3894,29
3894.2,28.5
3894.4,29.5
3894.6,29.2
3894.8,29.5
3895,28.5
3895.2,29.2
3895.4,29
3895.6,28
3895.8,28.5
3896,28.7
3896.2,28.2
3896.4,29.5
3896.6,29
3896.8,28.2
3897,28.7
3897.2,28.2
3897.4,28.5
3897.6,29.2
3897.8,28.7
3898,28
3898.2,29
3898.4,28.7
3898.6,29
3898.8,28.5
3899,28.2
3899.2,28.7
3899.4,28
3899.6,28.7
3899.8,29
3900,28.2
3900.2,28
3900.4,28.7
3900.6,29
3900.8,27.7
3901,28
3901.2,27.3
3901.4,28.7
3901.6,29
3901.8,28.5
3902,28.7
3902.2,28.5
3902.4,29
3902.6,28.5
3902.8,28.7
3903,29
3903.2,29.5
3903.4,28.7
3903.6,29.2
3903.8,28.5
3904,29
3904.2,28.7
3904.4,28.5
3904.6,28
3904.8,27.7
3905,28.5
3905.2,29.5
3905.4,29
3905.6,28.5
3905.8,29
3906,29.2
3906.2,28.7
3906.4,29
3906.6,29.2
3906.8,28.2
3907,28.2
3907.2,29.2
3907.4,28
3907.6,29
3907.8,28.7
3908,28.5
3908.2,28.7
3908.4,28.2
3908.6,28.7
3908.8,28
3909,27.7
3909.2,29.2
3909.4,28.5
3909.6,29
3909.8,29.2
3910,29.9
3910.2,29.7
3910.4,28
3910.6,29.2
3910.8,29.9
3911,28.7
3911.2,28.5
3911.4,29.5
3911.6,29.2
3911.8,29
3912,28
3912.2,27.7
3912.4,28.5
3912.6,28.2
3912.8,28
3913,28.2
3913.2,28.7
3913.4,28
3913.6,27.5
3913.8,28.2
3914,28.5
3914.2,29
3914.4,28.2
3914.6,28.7
3914.8,28
3915,28.7
3915.2,29
3915.4,28
3915.6,29.5
3915.8,28.7
3916,28.2
3916.2,27.5
3916.4,28.7
3916.6,28.5
3916.8,28.7
3917,29
3917.2,28.2
3917.4,28.7
3917.6,27.5
3917.8,28.2
3918,28.5
3918.2,28.7
3918.4,28.5
3918.6,29.2
3918.8,28
3919,28.5
3919.2,28.7
3919.4,29
3919.6,28
3919.8,28.5
3920,27.5
3920.2,27
3920.4,28.2
3920.6,28
3920.8,29
3921,28.7
3921.2,28
3921.4,28.5
3921.6,29
3921.8,27.7
3922,28.5
3922.2,28
3922.4,28.7
3922.6,29.7
3922.8,29
3923,28
3923.2,28.2
3923.4,28
3923.6,28.7
3923.8,29
3924,29.2
3924.2,28.5
3924.4,27.5
3924.6,28.5
3924.8,27.3
3925,27.7
3925.2,28.7
3925.4,29
3925.6,28.7
3925.8,28.2
3926,28.5
3926.2,28.7
3926.4,27.3
3926.6,28.5
3926.8,29.7
3927,29.2
3927.2,29
3927.4,28
3927.6,28.5
3927.8,28.7
3928,29
3928.2,28.7
3928.4,28.5
3928.6,27.3
3928.8,28.2
3929,28
3929.2,27.7
3929.4,28.5
3929.6,28.7
3929.8,28
3930,28.7
3930.2,28
3930.4,28.5
3930.6,27.7
3930.8,27.5
3931,27.7
3931.2,28.2
3931.4,28
3931.6,28.2
3931.8,27.7
3932,28.2
3932.2,28.7
3932.4,29
3932.6,27.7
3932.8,28
3933,28.7
3933.2,27.5
3933.4,28.5
3933.6,29.2
3933.8,27.7
3934,29.5
3934.2,28.5
3934.4,28
3934.6,28.5
3934.8,28
3935,28.2
3935.2,29
3935.4,27.7
3935.6,27.5
3935.8,27.7
3936,28.2
3936.2,28.7
3936.4,28
3936.6,28.2
3936.8,27.7
3937,28.5
3937.2,28
3937.4,28.2
3937.6,28
3937.8,27.5
3938,28.7
3938.2,28.2
3938.4,28.5
3938.6,28
3938.8,28.2
3939,28.5
3939.2,28
3939.4,28.5
3939.6,29
3939.8,28.2
3940,28.5
3940.2,29
3940.4,28.2
3940.6,28
3940.8,27.5
3941,28.5
3941.2,28.7
3941.4,28
3941.6,28.2
3941.8,29
3942,28.5
3942.2,28
3942.4,28.5
3942.6,29
3942.8,28.5
3943,27.5
